1,1,0.000317539
1,2,0.000324912
1,3,0.000310179
2,1,0.000341935
2,2,0.000346341
2,3,0.000335142
3,1,0.000423704
3,2,0.000438923
3,3,0.000420571
4,1,0.000355143
4,2,0.000356009
4,3,0.000382908
5,1,0.353448629
5,2,0.327035072
5,3,0.328770975
6,1,0.000308273
6,2,0.000371779
6,3,0.000459273
7,1,0.000383464
7,2,0.000393061
7,3,0.000416649
8,1,0.000729393
8,2,0.000737967
8,3,0.000719413
9,1,0.534755073
9,2,0.453174768
9,3,0.464267665
10,1,0.671479179
10,2,0.578058070
10,3,0.531128388
11,1,0.362504142
11,2,0.117510021
11,3,0.113935322
12,1,0.336679930
12,2,0.147055711
12,3,0.166854540
13,1,0.206383436
13,2,0.131369266
13,3,0.128554988
14,1,0.287938792
14,2,0.215390005
14,3,0.226946763
15,1,0.243373116
15,2,0.202257796
15,3,0.198445797
16,1,0.000693540
16,2,0.000694263
16,3,0.000719049
17,1,0.593763938
17,2,0.613503910
17,3,0.559490755
18,1,0.214996344
18,2,0.133738281
18,3,0.119213395
19,1,0.923240469
19,2,0.746542786
19,3,0.736070933
20,1,0.033190980
20,2,0.005418088
20,3,0.004529535
21,1,0.993707967
21,2,0.873113987
21,3,0.865620971
22,1,1.160833108
22,2,0.995632248
22,3,0.992832398
23,1,1.404832026
23,2,1.064497893
23,3,1.066514538
24,1,1.115506383
24,2,0.953354321
24,3,0.958954664
25,1,0.209474713
25,2,0.108633269
25,3,0.106328571
26,1,0.271838795
26,2,0.219613577
26,3,0.214272328
27,1,0.210170808
27,2,0.118071408
27,3,0.115177465
28,1,1.246957769
28,2,1.058589584
28,3,1.031546731
29,1,2.309050369
29,2,2.181843375
29,3,2.214364136
30,1,0.096142952
30,2,0.050312928
30,3,0.048539066
31,1,0.467568646
31,2,0.324465688
31,3,0.323832935
32,1,0.561868445
32,2,0.372138604
32,3,0.353958477
33,1,1.563953373
33,2,1.447599388
33,3,1.465276767
34,1,0.129585205
34,2,0.083649393
34,3,0.084442683
35,1,0.129866026
35,2,0.083923001
35,3,0.084472941
36,1,0.000717958
36,2,0.000817517
36,3,0.000745920
37,1,0.070473457
37,2,0.058222583
37,3,0.059313583
38,1,0.040700721
38,2,0.033611187
38,3,0.031916485
39,1,0.207974970
39,2,0.169190512
39,3,0.167782885
40,1,0.240645092
40,2,0.201747721
40,3,0.192018626
41,1,0.022970356
41,2,0.011109996
41,3,0.008526327
42,1,0.021268953
42,2,0.012238651
42,3,0.015691356
43,1,0.016140750
43,2,0.006465335
43,3,0.005397052
