1,1,0.011
1,2,0.010
1,3,0.009
2,1,0.038
2,2,0.022
2,3,0.021
3,1,0.064
3,2,0.061
3,3,0.036
4,1,0.071
4,2,0.063
4,3,0.046
5,1,0.210
5,2,0.172
5,3,0.181
6,1,0.272
6,2,0.270
6,3,0.228
7,1,0.019
7,2,0.015
7,3,0.016
8,1,0.037
8,2,0.024
8,3,0.021
9,1,0.268
9,2,0.235
9,3,0.242
10,1,0.363
10,2,0.309
10,3,0.323
11,1,0.140
11,2,0.127
11,3,0.101
12,1,0.186
12,2,0.160
12,3,0.125
13,1,0.293
13,2,0.284
13,3,0.247
14,1,0.508
14,2,0.491
14,3,0.465
15,1,0.340
15,2,0.320
15,3,0.337
16,1,0.234
16,2,0.234
16,3,0.205
17,1,0.691
17,2,0.691
17,3,0.662
18,1,0.576
18,2,0.550
18,3,0.553
19,1,1.409
19,2,1.276
19,3,1.256
20,1,0.056
20,2,0.032
20,3,0.034
21,1,0.591
21,2,0.392
21,3,0.363
22,1,0.621
22,2,0.480
22,3,0.462
23,1,0.810
23,2,0.710
23,3,0.636
24,1,0.340
24,2,0.333
24,3,0.321
25,1,0.077
25,2,0.050
25,3,0.067
26,1,0.133
26,2,0.115
26,3,0.122
27,1,0.070
27,2,0.069
27,3,0.075
28,1,0.534
28,2,0.387
28,3,0.401
29,1,4.561
29,2,4.523
29,3,4.408
30,1,0.061
30,2,0.041
30,3,0.033
31,1,0.323
31,2,0.239
31,3,0.244
32,1,0.492
32,2,0.502
32,3,0.427
33,1,1.290
33,2,1.286
33,3,1.262
34,1,1.407
34,2,1.368
34,3,1.386
35,1,1.439
35,2,1.402
35,3,1.382
36,1,0.225
36,2,0.204
36,3,0.220
37,1,0.051
37,2,0.033
37,3,0.031
38,1,0.030
38,2,0.022
38,3,0.023
39,1,0.041
39,2,0.024
39,3,0.023
40,1,0.079
40,2,0.051
40,3,0.050
41,1,0.030
41,2,0.021
41,3,0.018
42,1,0.028
42,2,0.020
42,3,0.021
43,1,0.028
43,2,0.020
43,3,0.035
