1,1,0.026
1,2,0.021
1,3,0.021
2,1,0.289
2,2,0.049
2,3,0.048
3,1,0.391
3,2,0.063
3,3,0.060
4,1,0.349
4,2,0.082
4,3,0.080
5,1,0.408
5,2,0.223
5,3,0.218
6,1,0.455
6,2,0.231
6,3,0.224
7,1,0.305
7,2,0.052
7,3,0.047
8,1,0.290
8,2,0.048
8,3,0.044
9,1,0.490
9,2,0.322
9,3,0.317
10,1,0.821
10,2,0.351
10,3,0.350
11,1,0.653
11,2,0.140
11,3,0.132
12,1,0.649
12,2,0.146
12,3,0.141
13,1,0.467
13,2,0.308
13,3,0.287
14,1,0.900
14,2,0.454
14,3,0.482
15,1,0.552
15,2,0.397
15,3,0.369
16,1,0.426
16,2,0.206
16,3,0.205
17,1,1.022
17,2,0.793
17,3,0.798
18,1,0.795
18,2,0.386
18,3,0.379
19,1,1.636
19,2,1.404
19,3,1.380
20,1,0.305
20,2,0.060
20,3,0.056
21,1,1.032
21,2,0.641
21,3,0.623
22,1,1.251
22,2,0.720
22,3,0.681
23,1,1.844
23,2,1.076
23,3,1.046
24,1,1.208
24,2,0.758
24,3,0.763
25,1,0.744
25,2,0.249
25,3,0.245
26,1,0.413
26,2,0.160
26,3,0.154
27,1,0.738
27,2,0.245
27,3,0.233
28,1,1.309
28,2,1.014
28,3,0.981
29,1,1.640
29,2,1.378
29,3,1.372
30,1,0.320
30,2,0.059
30,3,0.063
31,1,0.761
31,2,0.334
31,3,0.316
32,1,1.280
32,2,0.448
32,3,0.423
33,1,1.931
33,2,1.325
33,3,1.305
34,1,1.722
34,2,1.419
34,3,1.408
35,1,1.664
35,2,1.379
35,3,1.353
36,1,0.382
36,2,0.152
36,3,0.147
37,1,0.096
37,2,0.062
37,3,0.063
38,1,0.077
38,2,0.051
38,3,0.049
39,1,0.076
39,2,0.046
39,3,0.045
40,1,0.099
40,2,0.077
40,3,0.075
41,1,0.070
41,2,0.039
41,3,0.039
42,1,0.065
42,2,0.037
42,3,0.036
43,1,0.056
43,2,0.031
43,3,0.031
