1,1,0.001
1,2,0.001
1,3,0.001
2,1,0.001
2,2,0.001
2,3,0.001
3,1,0.003
3,2,0.002
3,3,0.002
4,1,0.003
4,2,0.002
4,3,0.002
5,1,0.008
5,2,0.006
5,3,0.004
6,1,0.005
6,2,0.004
6,3,0.003
7,1,0.002
7,2,0.002
7,3,0.002
8,1,0.003
8,2,0.002
8,3,0.002
9,1,0.006
9,2,0.004
9,3,0.004
10,1,0.007
10,2,0.004
10,3,0.004
11,1,0.005
11,2,0.002
11,3,0.002
12,1,0.005
12,2,0.002
12,3,0.003
13,1,0.005
13,2,0.003
13,3,0.003
14,1,0.007
14,2,0.004
14,3,0.004
15,1,0.006
15,2,0.004
15,3,0.004
16,1,0.007
16,2,0.004
16,3,0.004
17,1,0.013
17,2,0.009
17,3,0.008
18,1,0.007
18,2,0.004
18,3,0.003
19,1,0.014
19,2,0.009
19,3,0.009
20,1,0.002
20,2,0.001
20,3,0.001
21,1,0.009
21,2,0.005
21,3,0.004
22,1,0.010
22,2,0.003
22,3,0.002
23,1,0.013
23,2,0.005
23,3,0.005
24,1,0.166
24,2,0.027
24,3,0.027
25,1,0.004
25,2,0.002
25,3,0.002
26,1,0.004
26,2,0.002
26,3,0.002
27,1,0.004
27,2,0.002
27,3,0.002
28,1,0.004
28,2,0.003
28,3,0.003
29,1,0.026
29,2,0.010
29,3,0.010
30,1,0.008
30,2,0.006
30,3,0.006
31,1,0.006
31,2,0.003
31,3,0.003
32,1,0.007
32,2,0.003
32,3,0.004
33,1,0.010
33,2,0.007
33,3,0.007
34,1,0.020
34,2,0.012
34,3,0.011
35,1,0.019
35,2,0.012
35,3,0.011
36,1,0.006
36,2,0.004
36,3,0.004
37,1,0.007
37,2,0.003
37,3,0.003
38,1,0.006
38,2,0.003
38,3,0.003
39,1,0.006
39,2,0.003
39,3,0.003
40,1,0.008
40,2,0.004
40,3,0.003
41,1,0.005
41,2,0.003
41,3,0.003
42,1,0.005
42,2,0.003
42,3,0.003
43,1,0.007
43,2,0.002
43,3,0.002
