1,1,0.001
1,2,0.001
1,3,0.001
2,1,0.006
2,2,0.002
2,3,0.003
3,1,0.006
3,2,0.003
3,3,0.002
4,1,0.006
4,2,0.003
4,3,0.004
5,1,0.022
5,2,0.011
5,3,0.011
6,1,0.013
6,2,0.011
6,3,0.009
7,1,0.002
7,2,0.001
7,3,0.001
8,1,0.010
8,2,0.007
8,3,0.007
9,1,0.020
9,2,0.012
9,3,0.013
10,1,0.029
10,2,0.016
10,3,0.016
11,1,0.014
11,2,0.010
11,3,0.010
12,1,0.014
12,2,0.010
12,3,0.009
13,1,0.016
13,2,0.010
13,3,0.009
14,1,0.024
14,2,0.016
14,3,0.013
15,1,0.014
15,2,0.009
15,3,0.009
16,1,0.018
16,2,0.010
16,3,0.014
17,1,0.027
17,2,0.016
17,3,0.017
18,1,0.029
18,2,0.018
18,3,0.017
19,1,0.033
19,2,0.019
19,3,0.019
20,1,0.008
20,2,0.003
20,3,0.002
21,1,0.031
21,2,0.023
21,3,0.016
22,1,0.034
22,2,0.021
22,3,0.017
23,1,0.051
23,2,0.040
23,3,0.024
24,1,0.073
24,2,0.051
24,3,0.051
25,1,0.011
25,2,0.007
25,3,0.007
26,1,0.008
26,2,0.006
26,3,0.005
27,1,0.011
27,2,0.006
27,3,0.007
28,1,0.033
28,2,0.027
28,3,0.021
29,1,0.103
29,2,0.089
29,3,0.087
30,1,0.016
30,2,0.016
30,3,0.016
31,1,0.018
31,2,0.013
31,3,0.012
32,1,0.023
32,2,0.014
32,3,0.014
33,1,0.033
33,2,0.023
33,3,0.021
34,1,0.046
34,2,0.027
34,3,0.028
35,1,0.053
35,2,0.028
35,3,0.030
36,1,0.024
36,2,0.011
36,3,0.011
37,1,0.008
37,2,0.004
37,3,0.004
38,1,0.005
38,2,0.004
38,3,0.004
39,1,0.006
39,2,0.005
39,3,0.004
40,1,0.016
40,2,0.007
40,3,0.008
41,1,0.006
41,2,0.004
41,3,0.004
42,1,0.010
42,2,0.007
42,3,0.008
43,1,0.005
43,2,0.004
43,3,0.005
