1,1,0.001
1,2,0.001
1,3,0.001
2,1,0.001
2,2,0.001
2,3,0.001
3,1,0.002
3,2,0.001
3,3,0.001
4,1,0.002
4,2,0.001
4,3,0.001
5,1,0.002
5,2,0.001
5,3,0.001
6,1,0.002
6,2,0.001
6,3,0.001
7,1,0.003
7,2,0.001
7,3,0.001
8,1,0.002
8,2,0.002
8,3,0.002
9,1,0.003
9,2,0.002
9,3,0.002
10,1,0.003
10,2,0.002
10,3,0.002
11,1,0.003
11,2,0.002
11,3,0.002
12,1,0.003
12,2,0.002
12,3,0.002
13,1,0.002
13,2,0.002
13,3,0.002
14,1,0.003
14,2,0.002
14,3,0.002
15,1,0.003
15,2,0.002
15,3,0.002
16,1,0.002
16,2,0.001
16,3,0.002
17,1,0.003
17,2,0.002
17,3,0.002
18,1,0.002
18,2,0.002
18,3,0.002
19,1,0.003
19,2,0.002
19,3,0.002
20,1,0.002
20,2,0.001
20,3,0.001
21,1,0.003
21,2,0.001
21,3,0.002
22,1,0.003
22,2,0.004
22,3,0.027
23,1,0.003
23,2,0.003
23,3,0.041
24,1,0.005
24,2,0.004
24,3,0.004
25,1,0.002
25,2,0.001
25,3,0.001
26,1,0.002
26,2,0.001
26,3,0.001
27,1,0.002
27,2,0.001
27,3,0.001
28,1,0.003
28,2,0.002
28,3,0.002
29,1,0.003
29,2,0.010
29,3,0.002
30,1,0.007
30,2,0.006
30,3,0.006
31,1,0.003
31,2,0.002
31,3,0.002
32,1,0.003
32,2,0.002
32,3,0.002
33,1,0.003
33,2,0.002
33,3,0.002
34,1,0.002
34,2,0.002
34,3,0.002
35,1,0.003
35,2,0.002
35,3,0.001
36,1,0.002
36,2,0.002
36,3,0.002
37,1,0.004
37,2,0.002
37,3,0.002
38,1,0.004
38,2,0.002
38,3,0.002
39,1,0.004
39,2,0.034
39,3,0.003
40,1,0.006
40,2,0.003
40,3,0.003
41,1,0.004
41,2,0.002
41,3,0.002
42,1,0.004
42,2,0.002
42,3,0.002
43,1,0.005
43,2,0.002
43,3,0.002
