1,1,0.001
1,2,0.001
1,3,0.001
2,1,0.005
2,2,0.001
2,3,0.001
3,1,0.001
3,2,0.001
3,3,0.001
4,1,0.001
4,2,0.001
4,3,0.000
5,1,0.008
5,2,0.001
5,3,0.003
6,1,0.005
6,2,0.002
6,3,0.002
7,1,0.003
7,2,0.001
7,3,0.001
8,1,0.011
8,2,0.006
8,3,0.006
9,1,0.005
9,2,0.003
9,3,0.004
10,1,0.003
10,2,0.005
10,3,0.006
11,1,0.008
11,2,0.002
11,3,0.004
12,1,0.007
12,2,0.003
12,3,0.004
13,1,0.003
13,2,0.002
13,3,0.002
14,1,0.009
14,2,0.004
14,3,0.006
15,1,0.005
15,2,0.003
15,3,0.003
16,1,0.003
16,2,0.002
16,3,0.003
17,1,0.005
17,2,0.002
17,3,0.002
18,1,0.002
18,2,0.002
18,3,0.003
19,1,0.004
19,2,0.004
19,3,0.004
20,1,0.000
20,2,0.001
20,3,0.001
21,1,0.002
21,2,0.002
21,3,0.002
22,1,0.006
22,2,0.003
22,3,0.003
23,1,0.010
23,2,0.004
23,3,0.005
24,1,0.010
24,2,0.011
24,3,0.012
25,1,0.003
25,2,0.001
25,3,0.002
26,1,0.002
26,2,0.001
26,3,0.002
27,1,0.002
27,2,0.001
27,3,0.001
28,1,0.006
28,2,0.003
28,3,0.003
29,1,0.008
29,2,0.007
29,3,0.006
30,1,0.016
30,2,0.014
30,3,0.015
31,1,0.003
31,2,0.004
31,3,0.003
32,1,0.003
32,2,0.003
32,3,0.004
33,1,0.003
33,2,0.004
33,3,0.004
34,1,0.006
34,2,0.003
34,3,0.004
35,1,0.005
35,2,0.004
35,3,0.004
36,1,0.006
36,2,0.003
36,3,0.002
37,1,0.004
37,2,0.003
37,3,0.004
38,1,0.005
38,2,0.004
38,3,0.004
39,1,0.004
39,2,0.003
39,3,0.003
40,1,0.008
40,2,0.004
40,3,0.004
41,1,0.008
41,2,0.002
41,3,0.003
42,1,0.008
42,2,0.006
42,3,0.007
43,1,0.004
43,2,0.002
43,3,0.002
