1,1,0.000
1,2,0.001
1,3,0.001
2,1,0.005
2,2,0.001
2,3,0.002
3,1,0.002
3,2,0.002
3,3,0.002
4,1,0.003
4,2,0.002
4,3,0.001
5,1,0.009
5,2,0.004
5,3,0.004
6,1,0.008
6,2,0.003
6,3,0.003
7,1,0.003
7,2,0.001
7,3,0.001
8,1,0.011
8,2,0.006
8,3,0.006
9,1,0.010
9,2,0.006
9,3,0.006
10,1,0.016
10,2,0.010
10,3,0.013
11,1,0.006
11,2,0.004
11,3,0.005
12,1,0.006
12,2,0.005
12,3,0.013
13,1,0.006
13,2,0.005
13,3,0.005
14,1,0.015
14,2,0.007
14,3,0.006
15,1,0.007
15,2,0.005
15,3,0.005
16,1,0.008
16,2,0.005
16,3,0.005
17,1,0.016
17,2,0.009
17,3,0.012
18,1,0.011
18,2,0.009
18,3,0.011
19,1,0.013
19,2,0.011
19,3,0.010
20,1,0.002
20,2,0.001
20,3,0.001
21,1,0.014
21,2,0.008
21,3,0.008
22,1,0.015
22,2,0.010
22,3,0.010
23,1,0.019
23,2,0.014
23,3,0.015
24,1,0.038
24,2,0.028
24,3,0.028
25,1,0.004
25,2,0.002
25,3,0.003
26,1,0.004
26,2,0.002
26,3,0.002
27,1,0.005
27,2,0.003
27,3,0.003
28,1,0.016
28,2,0.009
28,3,0.008
29,1,0.059
29,2,0.053
29,3,0.050
30,1,0.015
30,2,0.014
30,3,0.014
31,1,0.007
31,2,0.005
31,3,0.005
32,1,0.007
32,2,0.005
32,3,0.005
33,1,0.009
33,2,0.009
33,3,0.009
34,1,0.020
34,2,0.017
34,3,0.016
35,1,0.019
35,2,0.020
35,3,0.017
36,1,0.006
36,2,0.006
36,3,0.006
37,1,0.006
37,2,0.004
37,3,0.004
38,1,0.005
38,2,0.004
38,3,0.003
39,1,0.005
39,2,0.003
39,3,0.004
40,1,0.013
40,2,0.007
40,3,0.006
41,1,0.009
41,2,0.004
41,3,0.003
42,1,0.008
42,2,0.007
42,3,0.008
43,1,0.005
43,2,0.004
43,3,0.002
