1,1,0.000941414
1,2,0.001297338
1,3,0.001050334
2,1,0.003648619
2,2,0.001915712
2,3,0.002033148
3,1,0.004116259
3,2,0.001386801
3,3,0.001399180
4,1,0.003377072
4,2,0.000997765
4,3,0.001046724
5,1,0.007407314
5,2,0.004632091
5,3,0.004426467
6,1,0.005035620
6,2,0.003512134
6,3,0.003860888
7,1,0.004150499
7,2,0.002717638
7,3,0.002546740
8,1,0.003987548
8,2,0.002532732
8,3,0.001910177
9,1,0.008352600
9,2,0.003919454
9,3,0.004206510
10,1,0.014960393
10,2,0.004736971
10,3,0.004804749
11,1,0.006344598
11,2,0.001659692
11,3,0.001484982
12,1,0.007898993
12,2,0.001790806
12,3,0.001657893
13,1,0.007155570
13,2,0.003739343
13,3,0.003498359
14,1,0.010528619
14,2,0.005167968
14,3,0.004384660
15,1,0.007131567
15,2,0.003966568
15,3,0.004044505
16,1,0.008290171
16,2,0.005146950
16,3,0.004605300
17,1,0.011549943
17,2,0.007436079
17,3,0.006409270
18,1,0.022608902
18,2,0.002995970
18,3,0.003013431
19,1,0.016003767
19,2,0.008085527
19,3,0.007699500
20,1,0.002098273
20,2,0.001062532
20,3,0.000944695
21,1,0.007246549
21,2,0.003208124
21,3,0.003828961
22,1,0.008554042
22,2,0.004562173
22,3,0.003060578
23,1,0.015247857
23,2,0.004890925
23,3,0.007367222
24,1,0.017894456
24,2,0.007825921
24,3,0.007408180
25,1,0.006044114
25,2,0.001657229
25,3,0.001548525
26,1,0.004698010
26,2,0.001532772
26,3,0.001514082
27,1,0.003781322
27,2,0.001578083
27,3,0.001411422
28,1,0.008907243
28,2,0.005333328
28,3,0.004603371
29,1,0.014679933
29,2,0.012045066
29,3,0.010963334
30,1,0.003731994
30,2,0.002408476
30,3,0.002527673
31,1,0.010326597
31,2,0.003753515
31,3,0.004060443
32,1,0.013946245
32,2,0.004453724
32,3,0.003452452
33,1,0.010664575
33,2,0.006473684
33,3,0.006527400
34,1,0.012419275
34,2,0.010278907
34,3,0.009815235
35,1,0.014065277
35,2,0.009844734
35,3,0.009689563
36,1,0.008693739
36,2,0.004225631
36,3,0.004819511
37,1,0.013632667
37,2,0.002990505
37,3,0.002522342
38,1,0.012597692
38,2,0.004501139
38,3,0.004060215
39,1,0.008264733
39,2,0.004245239
39,3,0.002939140
40,1,0.013855163
40,2,0.004010034
40,3,0.004216366
41,1,0.008864433
41,2,0.001643596
41,3,0.001418462
42,1,0.011964542
42,2,0.001632056
42,3,0.001640210
43,1,0.007648398
43,2,0.001584858
43,3,0.001531048
