1,1,0.004878541
1,2,0.004691145
1,3,0.003959827
2,1,0.473478506
2,2,0.016333383
2,3,0.010729815
3,1,0.871367908
3,2,0.014003810
3,3,0.014241097
4,1,1.497264181
4,2,0.023033882
4,3,0.023686474
5,1,1.655678782
5,2,0.092360256
5,3,0.087723854
6,1,0.965708489
6,2,0.075405856
6,3,0.076502877
7,1,0.770604656
7,2,0.017739617
7,3,0.014556668
8,1,0.387515842
8,2,0.011847056
8,3,0.010319475
9,1,2.510254913
9,2,0.133491565
9,3,0.117062746
10,1,3.091260089
10,2,0.120690511
10,3,0.112022759
11,1,2.396111739
11,2,0.044966601
11,3,0.040726110
12,1,2.539821000
12,2,0.048684242
12,3,0.045656758
13,1,0.905128222
13,2,0.033305444
13,3,0.029515975
14,1,2.536596174
14,2,0.095900935
14,3,0.092770257
15,1,1.231154687
15,2,0.074861816
15,3,0.069087588
16,1,0.000313718
16,2,0.000311536
16,3,0.000306586
17,1,2.551084146
17,2,0.130777631
17,3,0.132346436
18,1,0.223188151
18,2,0.115189650
18,3,0.114312147
19,1,4.119091637
19,2,0.155690056
19,3,0.157687542
20,1,1.291214260
20,2,0.024046264
20,3,0.020941335
21,1,0.997824058
21,2,0.297164374
21,3,0.290299173
22,1,2.305510634
22,2,0.272191140
22,3,0.268860532
23,1,4.430974376
23,2,0.173262266
23,3,0.174292285
24,1,2.694144418
24,2,0.246069596
24,3,0.246178121
25,1,2.547132504
25,2,0.043052008
25,3,0.038884188
26,1,0.999018508
26,2,0.054491737
26,3,0.046720016
27,1,2.540452022
27,2,0.040591118
27,3,0.036875366
28,1,2.001509478
28,2,0.322130622
28,3,0.280476165
29,1,1.602974765
29,2,0.452062970
29,3,0.445433903
30,1,0.558290295
30,2,0.013302364
30,3,0.011147760
31,1,2.903161266
31,2,0.099149140
31,3,0.098984134
32,1,4.085409342
32,2,0.072102411
32,3,0.062085256
33,1,3.300694524
33,2,0.181129204
33,3,0.168480357
34,1,0.054393370
34,2,0.014680790
34,3,0.014457569
35,1,0.054718996
35,2,0.016024574
35,3,0.014510051
36,1,0.000379156
36,2,0.000362176
36,3,0.000366559
37,1,0.088655332
37,2,0.035244271
37,3,0.032999236
38,1,0.076925324
38,2,0.036296317
38,3,0.030495781
39,1,0.092253088
39,2,0.041277261
39,3,0.037229041
40,1,0.161068201
40,2,0.068245552
40,3,0.065387406
41,1,0.118245999
41,2,0.013650740
41,3,0.012111867
42,1,0.124863148
42,2,0.013841234
42,3,0.010651474
43,1,0.056928803
43,2,0.017288383
43,3,0.012677057
