1,1,0.004360383
1,2,0.004528440
1,3,0.005134093
2,1,0.556564560
2,2,0.011718545
2,3,0.012594014
3,1,0.646254267
3,2,0.012572040
3,3,0.013679277
4,1,1.023974340
4,2,0.019306140
4,3,0.022108627
5,1,1.534325553
5,2,0.126334430
5,3,0.118337480
6,1,0.988777726
6,2,0.069866156
6,3,0.069001677
7,1,0.615616174
7,2,0.017946921
7,3,0.022229677
8,1,0.285715711
8,2,0.019977324
8,3,0.019947718
9,1,2.806776653
9,2,0.138136163
9,3,0.150776343
10,1,3.538667198
10,2,0.124628770
10,3,0.121393098
11,1,2.898736949
11,2,0.043255464
11,3,0.048513663
12,1,3.018250107
12,2,0.056373186
12,3,0.049855079
13,1,0.884832815
13,2,0.039425504
13,3,0.033259595
14,1,2.758332978
14,2,0.092511809
14,3,0.094457080
15,1,1.367849887
15,2,0.081947557
15,3,0.081115046
16,1,0.000409096
16,2,0.000410510
16,3,0.000432468
17,1,2.787805311
17,2,0.183822703
17,3,0.148544554
18,1,0.309207764
18,2,0.116171665
18,3,0.114432588
19,1,4.366881136
19,2,0.206091051
19,3,0.197810626
20,1,0.201785649
20,2,0.018152377
20,3,0.021058533
21,1,1.030627253
21,2,0.169653246
21,3,0.168489534
22,1,1.965473595
22,2,0.349680136
22,3,0.313237752
23,1,4.834020125
23,2,0.159642372
23,3,0.122744230
24,1,2.694872717
24,2,0.167528387
24,3,0.190504288
25,1,2.698928598
25,2,0.040218658
25,3,0.038778725
26,1,0.969198542
26,2,0.047960995
26,3,0.066328391
27,1,2.605213479
27,2,0.043951406
27,3,0.040389124
28,1,1.985369252
28,2,0.183266915
28,3,0.191974441
29,1,1.254179959
29,2,0.413518603
29,3,0.398510267
30,1,0.404554781
30,2,0.019189170
30,3,0.014496729
31,1,3.085931209
31,2,0.106947210
31,3,0.108645765
32,1,4.176261225
32,2,0.064039522
32,3,0.066219277
33,1,3.687416112
33,2,0.257998314
33,3,0.212963419
34,1,0.060397915
34,2,0.013478898
34,3,0.013278772
35,1,0.053053613
35,2,0.012973996
35,3,0.012379193
36,1,0.000478529
36,2,0.000467975
36,3,0.000485044
37,1,0.045645226
37,2,0.041405390
37,3,0.043238673
38,1,0.044786795
38,2,0.029972763
38,3,0.028026024
39,1,0.120712122
39,2,0.049334824
39,3,0.043963297
40,1,0.292846031
40,2,0.051248885
40,3,0.052330966
41,1,0.074136785
41,2,0.015822513
41,3,0.011374110
42,1,0.051225206
42,2,0.016089548
42,3,0.016409561
43,1,0.041571638
43,2,0.013832461
43,3,0.015467302
