1,1,0.002
1,2,0.002
1,3,0.002
2,1,0.013
2,2,0.007
2,3,0.007
3,1,0.017
3,2,0.016
3,3,0.013
4,1,0.027
4,2,0.014
4,3,0.029
5,1,0.075
5,2,0.047
5,3,0.052
6,1,0.062
6,2,0.033
6,3,0.030
7,1,0.002
7,2,0.002
7,3,0.003
8,1,0.009
8,2,0.008
8,3,0.023
9,1,0.098
9,2,0.058
9,3,0.061
10,1,0.147
10,2,0.125
10,3,0.122
11,1,0.054
11,2,0.035
11,3,0.032
12,1,0.062
12,2,0.032
12,3,0.030
13,1,0.058
13,2,0.056
13,3,0.040
14,1,0.133
14,2,0.086
14,3,0.111
15,1,0.090
15,2,0.047
15,3,0.039
16,1,0.076
16,2,0.060
16,3,0.054
17,1,0.175
17,2,0.154
17,3,0.137
18,1,0.155
18,2,0.150
18,3,0.116
19,1,0.239
19,2,0.195
19,3,0.205
20,1,0.034
20,2,0.013
20,3,0.023
21,1,0.143
21,2,0.083
21,3,0.074
22,1,0.172
22,2,0.126
22,3,0.126
23,1,0.202
23,2,0.163
23,3,0.181
24,1,0.163
24,2,0.116
24,3,0.115
25,1,0.024
25,2,0.012
25,3,0.020
26,1,0.036
26,2,0.021
26,3,0.036
27,1,0.031
27,2,0.013
27,3,0.020
28,1,0.176
28,2,0.109
28,3,0.110
29,1,0.351
29,2,0.349
29,3,0.313
30,1,0.029
30,2,0.026
30,3,0.022
31,1,0.107
31,2,0.086
31,3,0.085
32,1,0.111
32,2,0.086
32,3,0.084
33,1,0.199
33,2,0.150
33,3,0.167
34,1,0.256
34,2,0.230
34,3,0.208
35,1,0.277
35,2,0.197
35,3,0.203
36,1,0.064
36,2,0.046
36,3,0.045
37,1,0.017
37,2,0.011
37,3,0.011
38,1,0.009
38,2,0.007
38,3,0.007
39,1,0.012
39,2,0.008
39,3,0.009
40,1,0.030
40,2,0.021
40,3,0.019
41,1,0.010
41,2,0.007
41,3,0.008
42,1,0.015
42,2,0.010
42,3,0.010
43,1,0.012
43,2,0.006
43,3,0.006
