1,1,0.001
1,2,0.001
1,3,0.001
2,1,0.001
2,2,0.001
2,3,0.001
3,1,0.052
3,2,0.023
3,3,0.022
4,1,0.045
4,2,0.032
4,3,0.036
5,1,0.218
5,2,0.155
5,3,0.154
6,1,0.236
6,2,0.212
6,3,0.238
7,1,0.046
7,2,0.006
7,3,0.012
8,1,0.042
8,2,0.008
8,3,0.007
9,1,0.329
9,2,0.296
9,3,0.276
10,1,0.384
10,2,0.321
10,3,0.330
11,1,0.124
11,2,0.087
11,3,0.090
12,1,0.162
12,2,0.093
12,3,0.099
13,1,0.272
13,2,0.216
13,3,0.214
14,1,0.388
14,2,0.348
14,3,0.376
15,1,0.329
15,2,0.242
15,3,0.233
16,1,0.163
16,2,0.138
16,3,0.138
17,1,0.698
17,2,0.640
17,3,0.648
18,1,0.294
18,2,0.241
18,3,0.244
19,1,1.238
19,2,1.141
19,3,1.135
20,1,0.060
20,2,0.002
20,3,0.002
21,1,0.404
21,2,0.171
21,3,0.161
22,1,0.444
22,2,0.083
22,3,0.070
23,1,0.570
23,2,0.244
23,3,0.247
24,1,0.218
24,2,0.056
24,3,0.055
25,1,0.088
25,2,0.039
25,3,0.038
26,1,0.135
26,2,0.093
26,3,0.097
27,1,0.086
27,2,0.042
27,3,0.043
28,1,0.077
28,2,0.105
28,3,0.081
29,1,0.973
29,2,0.788
29,3,0.795
30,1,0.046
30,2,0.029
30,3,0.030
31,1,0.227
31,2,0.139
31,3,0.127
32,1,0.254
32,2,0.190
32,3,0.188
33,1,1.402
33,2,1.235
33,3,1.228
34,1,1.180
34,2,1.042
34,3,1.082
35,1,1.168
35,2,1.052
35,3,1.060
36,1,0.159
36,2,0.116
36,3,0.123
37,1,0.050
37,2,0.028
37,3,0.022
38,1,0.060
38,2,0.018
38,3,0.019
39,1,0.050
39,2,0.015
39,3,0.012
40,1,0.077
40,2,0.046
40,3,0.053
41,1,0.038
41,2,0.010
41,3,0.009
42,1,0.040
42,2,0.009
42,3,0.007
43,1,0.037
43,2,0.008
43,3,0.007
