1,1,0.000231282
1,2,0.000238459
1,3,0.000241884
2,1,1.059009120
2,2,0.050423618
2,3,0.041961887
3,1,1.605451333
3,2,0.059415985
3,3,0.050409547
4,1,2.072329250
4,2,0.060862269
4,3,0.047752173
5,1,2.409047107
5,2,0.519835941
5,3,0.550720161
6,1,0.022744197
6,2,0.017181833
6,3,0.016619889
7,1,1.822700848
7,2,0.064262578
7,3,0.049313187
8,1,1.046761689
8,2,0.050815829
8,3,0.045391220
9,1,3.183946970
9,2,0.873295880
9,3,0.805051045
10,1,3.192272658
10,2,0.732595304
10,3,0.732959554
11,1,2.536923617
11,2,0.152367668
11,3,0.154572019
12,1,2.779339371
12,2,0.174221361
12,3,0.157061342
13,1,1.949045524
13,2,0.163349633
13,3,0.161016220
14,1,2.805899161
14,2,0.718897191
14,3,0.704327742
15,1,2.407485761
15,2,0.557751308
15,3,0.560324838
16,1,0.000610093
16,2,0.000566465
16,3,0.000736718
17,1,3.087140125
17,2,0.888427637
17,3,0.859784783
18,1,2.680643543
18,2,0.994767568
18,3,0.986181059
19,1,3.750934379
19,2,1.098660781
19,3,1.050651442
20,1,1.708545977
20,2,0.073651602
20,3,0.065917359
21,1,3.991700724
21,2,2.694310995
21,3,2.672762907
22,1,4.324053142
22,2,2.590327589
22,3,2.555241026
23,1,4.454602911
23,2,1.547384768
23,3,1.500778009
24,1,4.387642907
24,2,2.481988591
24,3,2.530510161
25,1,2.361341230
25,2,0.153087932
25,3,0.133152506
26,1,2.012878022
26,2,0.327451930
26,3,0.341374378
27,1,2.544299237
27,2,0.142023185
27,3,0.132606051
28,1,4.462072858
28,2,2.623411873
28,3,2.662907443
29,1,4.484043339
29,2,3.862061260
29,3,3.957389898
30,1,1.366185006
30,2,0.048187005
30,3,0.043253348
31,1,4.034452344
31,2,0.662942736
31,3,0.651974453
32,1,3.829705539
32,2,0.396371397
32,3,0.390176257
33,1,4.041567656
33,2,1.497671160
33,3,1.468673780
34,1,0.117575774
34,2,0.064478411
34,3,0.066621931
35,1,0.118938599
35,2,0.060775146
35,3,0.059002910
36,1,0.000587720
36,2,0.000681013
36,3,0.000576757
37,1,0.217975713
37,2,0.200653261
37,3,0.193470952
38,1,0.149280425
38,2,0.091108895
38,3,0.088380364
39,1,0.243945666
39,2,0.197013340
39,3,0.224080105
40,1,0.525852323
40,2,0.393750838
40,3,0.424340986
41,1,0.127954162
41,2,0.035380223
41,3,0.032009676
42,1,0.131165881
42,2,0.039596994
42,3,0.035699516
43,1,0.098105274
43,2,0.036048488
43,3,0.031795062
